"","lon","lat","svog_amount","svog_grantee","address_full","Address","City","State","Zip","Account Venue"
"3328",-84.5505157,33.9518267,372692.99,"Atlanta Lyric Theatre, Inc. ","12 Powder Springs St Suite 280, Marietta, GA, 30064","12 Powder Springs St Suite 280","Marietta","GA","30064","Live performing arts organization operator"
"3329",-84.5966573,33.9400006,46432.66,"Cobb County Youth Museum, Inc. ","649 Cheatham Hill Drive, Marietta, GA, 30064","649 Cheatham Hill Drive","Marietta","GA","30064","Museum Operator"
"3330",-84.4069457,33.9949708,147484.25,"Eclectic Artists ","1900 Bonaventure Way, Marietta, GA, 30068","1900 Bonaventure Way","Marietta","GA","30068","Talent representative"
"3331",-84.3976286,33.9932889,3589.19,"Falling Up Productions, LLC ","1801 Baldwin Farms Dr, Marietta, GA, 30068","1801 Baldwin Farms Dr","Marietta","GA","30068","Live venue operator or promoter"
"3332",-84.5507433,33.9491123,489978.72,"FRIENDS OF THE STRAND, INC. ","PO BOX 4186, MARIETTA, GA, 30061","PO BOX 4186","MARIETTA","GA","30061","Live venue operator or promoter"
"3333",-84.5042551,34.0547137,263103.84,"Georgia Entertainment, LLC ","1476 Surf Court NE, Marietta, GA, 30066","1476 Surf Court NE","Marietta","GA","30066","Motion picture theater operator"
"3334",-84.5860392,33.9484012,110707.75,"Georgia Symphony Orchestra ","1171 Whitlock Avenue, Marietta, GA, 30064","1171 Whitlock Avenue","Marietta","GA","30064","Live performing arts organization operator"
"3335",-84.4287139,34.0169818,796608.45,"HAP Entertainment, LLC ","2868 Johnson Ferry Road, Marietta, GA, 30062","2868 Johnson Ferry Road","Marietta","GA","30062","Motion picture theater operator"
"3336",-84.4863424,33.9043939,389531.52,"Lexicon Taverns Inc (dba Dixie Tavern) ","2349 Windy Hill Rd , Marietta, GA, 30067","2349 Windy Hill Rd ","Marietta","GA","30067","Live venue operator or promoter"
"3337",-84.6374075,33.9338519,40934.71,"MTC Players Inc ","851 Paces Farm Trail, Marietta, GA, 30064","851 Paces Farm Trail","Marietta","GA","30064","Theatrical producer"
"3338",-84.4123423,33.9713212,526111.95,"Taste of Atlanta, Inc ","1000 Johnson Ferry Road Suite C-100, Marietta, GA, 30068","1000 Johnson Ferry Road Suite C-100","Marietta","GA","30068","Live venue operator or promoter"
"3339",-84.4891451,34.0203998,269701,"The Georgia Ballet, Inc. ","PO Box 670563, Marietta, GA, 30066","PO Box 670563","Marietta","GA","30066","Live performing arts organization operator"
"3340",-84.4839603,33.9258351,2893,"The W Theater Ensemble, Inc. ","2424 Highland Parc Place SE, Marietta, GA, 30067","2424 Highland Parc Place SE","Marietta","GA","30067","Theatrical producer"
"3341",-84.1764626,33.4128392,14333,"Charismatic Solutions LLC ","611 Beaujolais Court, McDonough, GA, 30253","611 Beaujolais Court","McDonough","GA","30253","Talent representative"
"3342",-84.1582285,33.4750686,87516,"Sterling Rose Agency LLC ","6545 Riada Ct, McDonough, GA, 30253","6545 Riada Ct","McDonough","GA","30253","Talent representative"
"3343",-84.3378281,33.5827422,209015.15,"K BOTCHEY LLC ","1605 LAKE HARBIN, MORROW, GA, 30260","1605 LAKE HARBIN","MORROW","GA","30260","Live venue operator or promoter"
"3344",-84.3133474,33.6129696,11950,"Made for Greatness Management LLC ","2322 SHADY DR, MORROW, GA, 30260","2322 SHADY DR","MORROW","GA","30260","Talent representative"
"3345",-84.7254749,33.3628905,131554.85,"Steven Solomon LLC ","161Lake Shore Drive, Newnan, GA, 30265","161Lake Shore Drive","Newnan","GA","30265","Live performing arts organization operator"
"3346",-84.8019544,33.3719231,76493.43,"The Newnan Community Theatre Company Inc. ","24 1st Ave, Newnan, GA, 30263","24 1st Ave","Newnan","GA","30263","Live performing arts organization operator"
"3347",-84.1826119,33.932276,31158,"Micah 6-8 Media, LLC ","2054 Pinnacle Pointe Dr, Norcross, GA, 30071","2054 Pinnacle Pointe Dr","Norcross","GA","30071","Theatrical producer"
"3348",-84.5887333,33.4384518,28695.87,"Concert Logic, LLC ","1029 N. Peachtree Parkway , Peachtree City, GA, 30269","1029 N. Peachtree Parkway ","Peachtree City","GA","30269","Talent representative"
"3349",-84.2061404,33.7939307,17517.6,"Julianna Diane Durrett ","P.O. Box 351, Pine Lake, GA, 30072","P.O. Box 351","Pine Lake","GA","30072","Talent representative"
"3350",-81.249388,32.1367984,3391338.6,"POOLER CINEMAS, LLC ","425 POOLER PARKWAY, POOLER, GA, 31322","425 POOLER PARKWAY","POOLER","GA","31322","Motion picture theater operator"
"3351",-81.2510502,32.1466558,2093756.09,"Royal Entertainment Group LLC ","5 Towne Center Ct, Pooler, GA, 31322","5 Towne Center Ct","Pooler","GA","31322","Motion picture theater operator"
"3352",-84.7033891,33.9422197,53646.5,"Clive Ennis ","5200 Dallas Hwy Suite 200, Powder Springs, GA, 30127","5200 Dallas Hwy Suite 200","Powder Springs","GA","30127","Talent representative"
"3353",-84.6420062,33.8868862,242157.15,"REC SQUAD ATLANTA, LLC ","3266 BARNWELL TRCE, POWDER SPRINGS, GA, 30060","3266 BARNWELL TRCE","POWDER SPRINGS","GA","30060","Live venue operator or promoter"
"3354",-84.6983443,33.9410776,2065826.95,"The Full Magilla LLC ","5041 Dallas Hwy Ste 610, Powder Springs, GA, 30127","5041 Dallas Hwy Ste 610","Powder Springs","GA","30127","Live performing arts organization operator"
"3355",-85.1120317,34.9143613,141732.45,"Catoosa County Board of Commissioners ","800 Lafayette St., Ringgold, GA, 30736","800 Lafayette St.","Ringgold","GA","30736","Live venue operator or promoter"
"3356",-85.1731287,34.3047989,1402655.71,"VILLAGE THEATRES INC ","2820 Martha Berry Highway, Rome, GA, 30165","2820 Martha Berry Highway","Rome","GA","30165","Motion picture theater operator"
"3357",-84.3400488,34.0376162,703273.76,"Area 51 Family Entertainment, LLC ","5100 Commerce Pkwy, Roswell, GA, 30076","5100 Commerce Pkwy","Roswell","GA","30076","Motion picture theater operator"
"3358",-84.353739,34.03313,1601894,"BPM Concerts, LLC ","1045 Crossvine Rd, Roswell, GA, 30075","1045 Crossvine Rd","Roswell","GA","30075","Live venue operator or promoter"
"3359",-84.3912805,34.0037422,646558.66,"Crossover Touring LLC ","880 Marietta Highway Suite 630 PMB, Roswell, GA, 30075","880 Marietta Highway Suite 630 PMB","Roswell","GA","30075","Talent representative"
"3360",-84.3406731,34.0402819,62955.9,"DIGIMAX GROUP INC ","10743 Alpharetta Hwy, Roswell, GA, 30076","10743 Alpharetta Hwy","Roswell","GA","30076","Motion picture theater operator"
"3361",-84.36,34.02,450243.9,"Georgia Ensemble Theatre ","P.O. Box 607, Roswell, GA, 30077","P.O. Box 607","Roswell","GA","30077","Theatrical producer"
"3362",-84.389877,34.060892,18773.55,"SIDEWAYS Contemporary Dance Co. ","920 Woodstock Rd. Suite 200, Roswell, GA, 30075","920 Woodstock Rd. Suite 200","Roswell","GA","30075","Live performing arts organization operator"
"3363",-84.3398089,33.9892097,1069668.41,"City Springs Theatre Company ","8601 Dunwoody Place Suite 136, Sandy Springs, GA, 30350","8601 Dunwoody Place Suite 136","Sandy Springs","GA","30350","Theatrical producer"
"3364",-84.3497792,33.9185494,8200,"Keymanna Management ","1125 Hammond Drive Unit 629, Sandy Springs, GA, 30328","1125 Hammond Drive Unit 629","Sandy Springs","GA","30328","Talent representative"
"3365",-83.6761618,34.6875703,26415.65,"Sautee Nacoochee Community Association, Inc. ","283 Highway 255 N., Sautee Nacoochee, GA, 30571","283 Highway 255 N.","Sautee Nacoochee","GA","30571","Museum Operator"
"3366",-81.091203,32.0808989,27456.03,"American Traditions Competition, Inc. ","PO Box 15972, Savannah, GA, 31416","PO Box 15972","Savannah","GA","31416","Live performing arts organization operator"
"3367",-81.242028,32.072665,156775.95,"Bob Anderson Productions LLC ","24 Weatherby Cir, Savannah, GA, 31405","24 Weatherby Cir","Savannah","GA","31405","Theatrical producer"
"3368",-81.0976475,32.053529,12228.66,"Collective Face Theatre Ensemble Inc ","2408 Lincoln St, Savannah, GA, 31401","2408 Lincoln St","Savannah","GA","31401","Live performing arts organization operator"
"3369",-81.1046007,32.05328,74213.1,"Front Porch Improv, LLC ","210 W Victory Drive, Savannah, GA, 31405","210 W Victory Drive","Savannah","GA","31405","Live venue operator or promoter"
"3370",-81.088444,32.079276,573386,"Savannah Music Festival, Inc. ","200 East Saint Julian Street Suite 601, Savannah, GA, 31401","200 East Saint Julian Street Suite 601","Savannah","GA","31401","Live performing arts organization operator"
"3371",-81.0966144,32.0604917,222426.9,"Savannah Philharmonic Corporation ","1515 ABERCORN ST, SAVANNAH, GA, 31401","1515 ABERCORN ST","SAVANNAH","GA","31401","Live performing arts organization operator"
"3372",-81.1113656,32.0821266,14612.32,"Savannah Repertory Theatre, Inc. ","980 Industry Drive, Savannah, GA, 31415","980 Industry Drive","Savannah","GA","31415","Live performing arts organization operator"
"3373",-81.0922245,32.0757546,732411.14,"Savannah Theatre Project LLC ","222 Bull Street, Savannah, GA, 31401","222 Bull Street","Savannah","GA","31401","Live venue operator or promoter"
"3374",-81.062119,32.0412007,265025.7,"The Savannah Childrens Theatre, Inc. ","2160 E. Victory Drive, Savannah, GA, 31404","2160 E. Victory Drive","Savannah","GA","31404","Live performing arts organization operator"
"3375",-81.1031004,32.0530984,224333.7,"Victory North LLC ","2603 Whitaker, Savannah, GA, 31401","2603 Whitaker","Savannah","GA","31401","Live venue operator or promoter"
"3376",-81.0944585,32.0825958,65024,"XBAGGS LLC ","301 WILLIAMSON ST, SAVANNAH, GA, 31401","301 WILLIAMSON ST","SAVANNAH","GA","31401","Live venue operator or promoter"
"3377",-84.2683313,33.7930485,84520.64,"Onstage Atlanta, Inc. ","3041 N. Decatur Rd., Scottdale, GA, 30079","3041 N. Decatur Rd.","Scottdale","GA","30079","Live performing arts organization operator"
"3378",-84.5005469,33.8717766,98889.49,"Luminocity Holdings LLC (DBA L.E.D. Experience) ","1919 New Haven Court SE, Smyrna, GA, 30080","1919 New Haven Court SE","Smyrna","GA","30080","Talent representative"
"3379",-84.4974532,33.8684443,109269.76,"NFC Fighting, LLC ","3501 Creatwood Trail, Smyrna, GA, 30080","3501 Creatwood Trail","Smyrna","GA","30080","Live venue operator or promoter"
"3380",-84.4851381,33.8525727,156496.4,"Pi Entertainment, Inc ","4211 GATESWALK WAY SE, Smyrna, GA, 30080","4211 GATESWALK WAY SE","Smyrna","GA","30080","Live venue operator or promoter"
"3381",-84.4974532,33.8684443,15061.32,"Undisputed Promotions, LLC ","3501 Creatwood Trail, Smyrna, GA, 30080","3501 Creatwood Trail","Smyrna","GA","30080","Live venue operator or promoter"
"3382",-84.0069259,33.785929,79955.73,"BLACKOUT MANAGEMENT LLC ","3423 PINEGATE TRL, SNELLVILLE, GA, 30039","3423 PINEGATE TRL","SNELLVILLE","GA","30039","Talent representative"
"3383",-83.9989971,33.837829,18829.55,"The Windsong Music Group ","2355 Stratford Lane, Snellville, GA, 30078","2355 Stratford Lane","Snellville","GA","30078","Theatrical producer"
"3384",-84.0028399,33.8124187,66220.2,"Victor Reed ","3825 SWEETBRIAR TRACE, SNELLVILLE, GA, 30039","3825 SWEETBRIAR TRACE","SNELLVILLE","GA","30039","Talent representative"
"3385",-81.3885517,31.1595905,56507.4,"THE COASTAL SYMPHONY OF GEORGIA, INC. ","PO BOX 21733, ST SIMONS IS, GA, 31522","PO BOX 21733","ST SIMONS IS","GA","31522","Live performing arts organization operator"
"3386",-81.3816833,31.1839778,1e+07,"Georgia Theatre Company - II ","50 Cinema Lane, St Simons Island, GA, 31522","50 Cinema Lane","St Simons Island","GA","31522","Motion picture theater operator"
"3387",-81.3816833,31.1839778,1948185.9,"GTC Brooksville LLC ","50 Cinema Lane, ST SIMONS ISLAND, GA, 31522","50 Cinema Lane","ST SIMONS ISLAND","GA","31522","Motion picture theater operator"
"3388",-81.7825042,32.4490691,162630.02,"The Averitt Center for the Arts, Inc. ","33 E Main St, Statesboro, GA, 30458","33 E Main St","Statesboro","GA","30458","Live performing arts organization operator"
"3389",-84.1694787,33.8072495,61608.55,"A.R.T. Station, Inc. ","5384 Manor Dr, Stone Mountain, GA, 30083","5384 Manor Dr","Stone Mountain","GA","30083","Live venue operator or promoter"
"3390",-84.199185,33.7745109,31106.6,"ATLANTAS REGGAE IN THE PARK LLC ","4821 BANNER ELK DRIVE, STONE MOUNTAIN, GA, 30083","4821 BANNER ELK DRIVE","STONE MOUNTAIN","GA","30083","Live venue operator or promoter"
"3391",-85.3163278,34.5129225,54367.3,"Paradise Garden Foundation Inc. ","200 North Lewis Street, Summerville, GA, 30747","200 North Lewis Street","Summerville","GA","30747","Museum Operator"
"3392",-84.5775298,34.5027181,104951,"Lindy Focus Inc., The ","576 Bunch Court, Talking Rock, GA, 30175","576 Bunch Court","Talking Rock","GA","30175","Live performing arts organization operator"
"3393",-82.5028765,33.4665848,33699.01,"Thomson Twin Cinema ","131 Main St, Thomson, GA, 30824","131 Main St","Thomson","GA","30824","Motion picture theater operator"
"3394",-83.5067703,31.4712845,418392.25,"First Assembly of God of Tifton Inc. ","1800 N. Central Ave, Tifton, GA, 31794","1800 N. Central Ave","Tifton","GA","31794","Live venue operator or promoter"
"3395",-80.8429037,32.0149381,179000,"Friends of the Tybee Theater Inc ","10 Van Horne Ave P.O. Box 2356, Tybee Island, GA, 31328","10 Van Horne Ave P.O. Box 2356","Tybee Island","GA","31328","Live venue operator or promoter"
"3396",-84.5825629,33.4892095,530803.76,"The Legacy Theatre, Inc ","1175 Senoia Road Suite C, Tyrone, GA, 30290","1175 Senoia Road Suite C","Tyrone","GA","30290","Live performing arts organization operator"
"3397",-83.287683,30.8267948,17370,"RKDS ENTERTAINMENT & MEDIA, LLC ","801 W HILL AVENUE, VALDOSTA, GA, 31601","801 W HILL AVENUE","VALDOSTA","GA","31601","Live performing arts organization operator"
"3398",-82.4145445,32.2151789,377558.22,"Mixon Enterprises, Inc ","P. O. Box 176, Vidalia, GA, 30475","P. O. Box 176","Vidalia","GA","30475","Motion picture theater operator"
"3399",-84.519966,34.1018362,55762.35,"Elm Street Cultural Arts Village, Inc. ","8534 Main St, Woodstock, GA, 30188","8534 Main St","Woodstock","GA","30188","Live performing arts organization operator"
"3400",144.8628083,13.5291951,19288.35,"NOWYOUSEEME ","216 Birandan Tamio S Clark Paradise Estates, Dededo, GU, 96929","216 Birandan Tamio S Clark Paradise Estates","Dededo","GU","96929","Live venue operator or promoter"
"3401",144.6747494,13.2640378,31330.92,"Inetnon Gef Pago Cultural Arts Program, Inc. ","1219A Chalan Katon Tasi, Merizo, GU, 96916","1219A Chalan Katon Tasi","Merizo","GU","96916","Live performing arts organization operator"
"3402",144.7708718,13.5003734,23101.21,"ALTERXEGO ENTERTAINMENT LLC ","165 Western Blvd, Tamuning, GU, 96913","165 Western Blvd","Tamuning","GU","96913","Live venue operator or promoter"
"3403",144.796969,13.4671186,52308.42,"Magic Rocks Inc. ","5101 Chalan Gagu, Tamuning, GU, 96913","5101 Chalan Gagu","Tamuning","GU","96913","Live venue operator or promoter"
"3404",144.7975288,13.5061214,544320.04,"SOUTH NORTH AGAT II, LLC ","801 PALE SAN VITORES RD, TUMON, GU, 96913","801 PALE SAN VITORES RD","TUMON","GU","96913","Live venue operator or promoter"
"3405",144.805819,13.512586,78402.5,"Zubrick Magic, Inc. ","1199 Pale San Vitores Road, Tumon, GU, 96913","1199 Pale San Vitores Road","Tumon","GU","96913","Live performing arts organization operator"
"3406",144.8787574,13.5486321,28300,"MARGARITA N DANCEL DBA WORLD THEATER PRODUCTIONS ","275 CHALAN OKRA LUCHAN, Yigo, GU, 96929","275 CHALAN OKRA LUCHAN","Yigo","GU","96929","Live venue operator or promoter"
"3407",144.7527267,13.3735283,22464.67,"Zena Gumabon Sablan DBA Hale'Ta Productions ","3 Pamela Court, Yona, GU, 96915","3 Pamela Court","Yona","GU","96915","Live venue operator or promoter"
"3408",-158.0390177,21.3455412,632968.18,"Ray Jr LLC ","91-1810 Park Row, Ewa Beach, HI, 96706","91-1810 Park Row","Ewa Beach","HI","96706","Live venue operator or promoter"
"3409",-155.0864616,19.7245419,117160.95,"Friends of the Palace Theater ","38 Haili st, Hilo, HI, 96720","38 Haili st","Hilo","HI","96720","Live venue operator or promoter"
"3410",-155.0867165,19.7259429,69629,"Pacific Tsunami Museum ","130 Kamehameha Avenue, Hilo, HI, 96720","130 Kamehameha Avenue","Hilo","HI","96720","Museum Operator"
"3411",-155.4696368,20.0800593,21276.9,"Honokaa People's Theatre ","P.O. BOX 248, HONOKAA, HI, 96727","P.O. BOX 248","HONOKAA","HI","96727","Motion picture theater operator"
"3412",-157.8707965,21.3165177,27696.41,"Actors' Group (TAG), The ","650 Iwilei Rd Suite 101, Honolulu, HI, 96817","650 Iwilei Rd Suite 101","Honolulu","HI","96817","Live performing arts organization operator"
"3413",-157.861018,21.3178292,35775,"Aloha Group International Inc. ","301 N Vineyard Blvd , HONOLULU, HI, 96817","301 N Vineyard Blvd ","HONOLULU","HI","96817","Live venue operator or promoter"
"3414",-157.8106617,21.3157484,1033749.53,"ANGEL MAGIK GROUP LLC ","3041 MANOA RD APT A, honolulu, HI, 96822","3041 MANOA RD APT A","honolulu","HI","96822","Live venue operator or promoter"
"3415",-157.8520842,21.3036158,452642.75,"Ballet Hawaii ","777 S. HOTEL STREET SUITE 101, HONOLULU, HI, 96813","777 S. HOTEL STREET SUITE 101","HONOLULU","HI","96813","Live performing arts organization operator"
"3416",-157.8453126,21.2935014,2553870.15,"BAMP PROJECT INC ","1349 KAPIOLANI BLVD STE 30, HONOLULU, HI, 96814","1349 KAPIOLANI BLVD STE 30","HONOLULU","HI","96814","Live venue operator or promoter"
"3417",-157.8705315,21.3327971,322977,"Bishop Museum ","1525 Bernice Street, Honolulu, HI, 96817","1525 Bernice Street","Honolulu","HI","96817","Museum Operator"
"3418",-157.8453126,21.2935014,668262.74,"CAMP, Inc. ","1349 Kapiolani Blvd Ste 30, Honolulu, HI, 96814","1349 Kapiolani Blvd Ste 30","Honolulu","HI","96814","Live venue operator or promoter"
"3419",-157.8106617,21.3157484,333163.1,"CULTURE GURU INC ","3041 Manoa Road , Honolulu, HI, 96822","3041 Manoa Road ","Honolulu","HI","96822","Talent representative"
